show_id,name,type,language,genres,status,runtime,average_runtime,premiered,ended,official_site,rating_average,network_name,country_name,country_code,summary,premiere_year,premiere_month,is_ended,show_age,genre_count,summary_word_count,summary_character_count,sentence_count,average_sentence_length,average_word_length,summary_keywords,sentiment_score,sentiment_label,summary_topic,episode_count,episode_count_category,rating_category,content_cluster,pca_component_1,pca_component_2
339,American Crime,Scripted,English,"Drama, Crime",Ended,60.0,60.0,2015-03-05,2017-04-30,Not Available,7.8,ABC,United States,US,"American Crime is an American anthology crime drama. The series centers on race, class and gender politics. Season 1 follows a racially charged murder and the subsequent trial, while season 2 tells you the story of a sexual assualt with a high school trying to cover it up.",2015,3,True,11,2,48,273,3,16.0,4.76,"american, season, crime, murder, trying",0.132,Positive,2,29,Medium,High,2,-0.15288110822570858,0.9511478859318226
340,The Librarians,Scripted,English,"Action, Adventure, Supernatural",Ended,60.0,60.0,2014-12-07,2018-02-07,http://www.tntdrama.com/shows/the-librarians.html,7.3,TNT,United States,US,"In The Librarians, four ordinary people from around the world are selected to work for the Library, an ancient order dedicated to solving supernatural mysteries and protecting the innocent from the secret magical world all around us.",2014,12,True,12,3,37,233,1,37.0,5.24,"around, world, librarians, dedicated, secret",0.10333333333333332,Positive,3,42,Medium,High,2,-0.24127848055126447,1.2082456038507943
341,Aquarius,Scripted,English,"Drama, Crime",Ended,60.0,60.0,2015-05-28,2016-09-10,http://www.nbc.com/aquarius,7.0,NBC,United States,US,"It's 1967 and the era of free love, drug experimentation and Vietnam is in full effect. When the teenage daughter of a respected lawyer goes missing, LA Police Sergeant Sam Hodiak starts asking around. He soon discovers that the hippie kids he's questioning don't take kindly to cops, especially one with hair as short as his. Needing the help of someone they trust, he partners with rebellious undercover cop Brian Shafe, a man who's more comfortable rolling a joint than patrolling a beat. It's not long before they stumble upon a small-time cult leader seeking out vulnerable women to join his cause. From there, they follow this man's trail down a rabbit hole of drugs, sex, murder and cultural revolution.",2015,5,True,11,2,120,710,6,20.0,4.49,"free, love, partners, rebellious, undercover",0.1312962962962963,Positive,2,26,Medium,Medium,2,1.3144984168282312,-0.28863329120628106
342,Louie,Scripted,English,"Drama, Comedy",Ended,30.0,30.0,2010-06-29,2015-05-28,http://www.fxnetworks.com/louie/,7.9,FX,United States,US,Louie is a comedy filtered through the observational humor of Louis C.K. Each episode puts a spotlight on Louis' hectic life as a successful stand-up comedian and newly single father raising his two daughters. The single-camera comedy is a mix of Louis C.K.'s stand-up comedy and scripted short films.,2010,6,True,16,2,49,301,6,8.67,4.4,"louis, comedy, single, stand, louie",0.2261904761904762,Positive,1,61,Long,High,0,-1.5635545013338354,-0.8519931443471553
343,Atlantis,Scripted,English,"Drama, Adventure, Fantasy",Ended,60.0,61.0,2013-09-28,2015-05-16,http://www.bbc.co.uk/programmes/b04st48f,7.1,BBC One,United Kingdom,GB,"A fantasy drama set in a world of legendary heroes and mythical creatures. Far from home, Jason washes up on the shores of the ancient and mysterious city of Atlantis.",2013,9,True,13,3,30,167,2,15.0,4.5,"fantasy, drama, world, legendary, heroes",0.3666666666666667,Positive,3,25,Medium,High,2,-0.4321682024815546,1.3584445625508261
344,Rizzoli & Isles,Scripted,English,"Drama, Crime",Ended,60.0,60.0,2010-07-12,2016-09-05,http://www.tntdrama.com/shows/rizzoli-isles.html,8.0,TNT,United States,US,"On Rizzoli &amp; Isles, Boston detective Jane Rizzoli and medical examiner Maura Isles are complete opposites and good friends who solve crimes and bust some of Boston's most notorious criminals. Jane, the only female detective in Boston's homicide division, is a tough and gutsy cop who doesn't let her guard down (except with Maura), dodges her overprotective mother, and is better at basketball than her brother. Maura, meanwhile, is usually more comfortable among the dead than the living. She is always impeccably dressed in designer duds with a steady, sometimes icy temperament. Jane and Maura often find themselves working together as both use their brilliant minds and expertise to figure out the ""who done it"" as well as the ""how done it"" of Boston's most complex cases.",2010,7,True,16,2,127,780,5,25.4,4.8,"boston, maura, jane, rizzoli, isles",0.21512345679012349,Positive,2,105,Long,High,2,1.4531864922609057,-0.1613339285530138
345,Covert Affairs,Scripted,English,"Drama, Action, Espionage",Ended,60.0,60.0,2010-07-13,2014-12-18,Not Available,7.2,USA Network,United States,US,"New jobs are tough—especially when your new employer is the CIA. Annie Walker is fluent in six languages, has traveled the world and is besting her fellow CIA trainees in every test. But that doesn't explain why she's suddenly summoned by CIA headquarters to report for active duty as a field operative one month before her training is over. She doesn't know there may be something—or someone—from her past that her CIA bosses are really after. Annie's unofficial guide to the CIA is Auggie Anderson, a tech ops expert who was blinded while on assignment. As Annie navigates this new world of intrigue, danger and bureaucratic red tape, Auggie is there to make sure this quick study won't be kept in the dark for long. Also starring Peter Gallagher, Kari Matchett, Sendhil Ramamurthy and Anne Dudek.",2010,7,True,16,3,136,799,7,19.43,4.47,"annie, auggie, world, jobs, navigates",0.07159090909090908,Positive,4,75,Long,High,2,1.6966763428402112,-0.21168191805454128
346,Hot in Cleveland,Scripted,English,Comedy,Ended,30.0,30.0,2010-06-16,2015-06-03,http://www.tvland.com/shows/hot-in-cleveland,7.8,TV Land,United States,US,"Hot in Cleveland revolves around three fabulous L.A. women of a certain age who are best friends. Their lives are changed forever when their plane -- headed to Paris for a girls-only celebration -- unexpectedly lands in Cleveland and they soon rediscover themselves in a new 'promised land'. Loving their new home, the women find themselves living under one roof and battling the sassy caretaker of the property they have rented.",2010,6,True,16,1,71,429,5,14.4,4.87,"cleveland, women, find, soon, rediscover",0.3546266233766234,Positive,4,126,Long,High,0,-1.3071272547507806,-1.3595089477579656
347,It's Always Sunny in Philadelphia,Scripted,English,Comedy,Running,30.0,30.0,2005-08-04,,http://www.fxnetworks.com/shows/its-always-sunny-in-philadelphia,8.1,FXX,United States,US,"It's Always Sunny in Philadelphia is an American comedy series about four friends in their late 20s with clear sociopathic tendencies who run an unsuccessful Irish bar, ""Paddy's Pub,"" in South Philadelphia. The series deals with a variety of controversial topics, including abortion, gun control, physical disabilities, racism, sexism, religion, the Israeli/Palestinian situation, terrorism, transsexuality, slavery, incest, sexual harassment in education, the homeless, statutory rape, drug addiction, pedophilia, child abuse, mental illness, gay rights and dumpster babies.",2005,8,False,21,1,77,575,2,38.5,5.92,"philadelphia, series, always, statutory, palestinian",0.12962962962962965,Positive,1,177,Long,High,0,-1.0828951838574465,-1.440577093651658
348,Melissa & Joey,Scripted,English,"Comedy, Family",Ended,30.0,30.0,2010-08-17,2015-08-05,http://abcfamily.go.com/shows/melissa-joey,7.6,Freeform,United States,US,"Mel is the grown-up former wild child of a political family who is now a local politician herself. When her sister ends up in prison and brother-in-law flees after a scandal hits, Mel must take responsibility for her teenaged niece Lennox and adolescent nephew Ryder. Spread too thin to manage by herself, help comes in the unlikely form of Joe who, desperate for a job, moves in and becomes the family's ""manny"".",2010,8,True,16,2,72,413,3,24.0,4.33,"family, grown, manage, lennox, adolescent",-0.19999999999999998,Negative,0,104,Long,High,0,-1.1689082982362173,-1.2064759309075102
349,The Wrong Mans,Scripted,English,"Comedy, Crime, Thriller",Ended,30.0,30.0,2013-09-24,2014-12-23,http://www.bbc.co.uk/programmes/p02bhkmm,7.7,BBC Two,United Kingdom,GB,"Comedy thriller about two well-meaning idiots who become entangled in a hideous world of crime, conspiracy and corruption.",2013,9,True,13,3,18,122,1,18.0,5.37,"comedy, thriller, well, meaning, idiots",-0.8,Negative,2,8,Short,High,0,-1.9773652241423152,-0.3071266676117476
350,Last Comic Standing,Reality,English,Comedy,Ended,60.0,61.0,2003-06-10,2015-09-09,http://www.nbc.com/last-comic-standing,7.7,NBC,United States,US,"Who will get the last laugh on Last Comic Standing? With hilarious celebrity judges, all-star one-on-one mentors and hand-picked stand-up comics, the ultimate comedy showdown is back and better than ever.",2003,6,True,23,1,31,204,2,15.5,4.58,"last, picked, better, back, showdown",0.19375,Positive,1,102,Long,High,2,-0.8540580433154363,1.2424157378199459
351,Baby Daddy,Scripted,English,"Comedy, Family",Ended,30.0,30.0,2012-06-20,2017-05-22,Not Available,7.8,Freeform,United States,US,"Baby Daddy follows Ben, a young man in his early 20s living the life of a bachelor in New York City with his buddy, Tucker, and his brother, Danny. Their lives are turned upside down when they come home one day to find a baby girl left on the doorstep by an ex-girlfriend of Ben's. After much deliberation, Ben decides to raise the baby with the help of his friends and his protective and sometimes over-bearing mother, Bonnie, and his close female friend, Riley.",2012,6,True,14,2,84,463,3,28.0,4.22,"baby, friends, doorstep, girlfriend, much",0.0544011544011544,Positive,4,100,Long,High,0,-0.9012942471094758,-1.3679806278770676
352,The Exes,Scripted,English,Comedy,Ended,30.0,30.0,2011-11-30,2015-09-16,Not Available,7.2,TV Land,United States,US,"The Exes revolves around three divorced men, ladies man Phil, homebody Haskell and newly-single and needy Stuart. The men live together in an apartment across the hall from their divorce attorney Holly, who also happens to be their landlord. Holly avoids her own relationship and commitment issues by becoming immersed in the men's affairs as they put their lives back together and return to the dating scene.",2011,11,True,15,1,67,409,3,22.33,4.86,"holly, together, attorney, also, happens",0.29659090909090907,Positive,4,64,Long,High,0,-1.3789177914356692,-1.4343698673732383
353,Line of Duty,Scripted,English,"Drama, Crime, Thriller",Running,60.0,62.0,2012-06-26,,http://www.bbc.co.uk/programmes/p00yzlr0,8.6,BBC One,United Kingdom,GB,"A drama about the investigations of AC-12, a controversial Police Anti-Corruption Unit.",2012,6,False,14,3,12,87,1,12.0,5.38,"drama, investigations, controversial, police, anti",0.55,Positive,2,36,Medium,High,2,-0.6516659972639302,1.8878576228296529
354,Ground Floor,Scripted,English,Comedy,Ended,30.0,30.0,2013-11-14,2015-02-10,Not Available,7.5,TBS,United States,US,"In this brand-new comedy series from the creator of Cougar Town &amp; Scrubs, a young hot-shot falls for a beautiful woman who works on the ground floor.",2013,11,True,13,1,27,153,1,27.0,4.17,"brand, comedy, series, creator, cougar",0.475,Positive,1,20,Medium,High,0,-2.1681564546809753,-0.8008923692586696
355,Mike & Molly,Scripted,English,"Comedy, Family",Ended,30.0,30.0,2010-09-20,2016-05-16,https://www.cbs.com/shows/mike_and_molly/8/,7.4,CBS,United States,US,"Police officer Mike Biggs knows his way around the Streets. As a cop, Mike's not scared of anything—except dating, so he's joined Overeaters Anonymous to lose those extra pounds and gain some Much-needed confidence. When he meets Molly at a meeting, the attraction is immediate, and suddenly Mike is excited about the prospect of a new life. But now he must find the willpower to give up his beloved junk food for the apple of his eye.",2010,9,True,16,2,77,435,4,19.25,4.28,"mike, police, life, molly, meeting",0.24227272727272728,Positive,4,127,Long,High,0,-1.1041364224227326,-1.2976730432000225
